Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-Jan-07,2300,2337,2262,2332.25,2311.6082,439,44,1014796,269,61.28,75,32.25
5-Jan-07,2330,2338,2300,2316.8,2312.330986,142,21,328351,128,90.14,38,-13.2
4-Jan-07,2360,2365,2310,2348.1,2337.76506,332,42,776138,303,91.27,55,-11.9
3-Jan-07,2330,2344,2300,2309,2321.267961,515,51,1195453,363,70.49,44,-21
2-Jan-07,2299.85,2339,2287.95,2314.85,2315.221106,398,77,921458,279,70.1,51.05,15
29-Dec-06,2285.15,2305,2250,2250,2285.267206,247,30,564461,206,83.4,55,-35.15
28-Dec-06,2400,2447,2210,2248.35,2311.665208,457,83,1056431,330,72.21,237,-151.65
27-Dec-06,2218.8,2385,2190,2276.75,2252.049479,768,68,1729574,675,87.89,195,57.95
26-Dec-06,2181,2199.95,2170.05,2174.95,2183.195122,123,20,268533,113,91.87,29.9,-6.05
22-Dec-06,2190,2220,2190,2197.7,2201.267281,651,29,1433025,641,98.46,30,7.7
21-Dec-06,2102,2200,2102,2193.4,2179.345036,826,64,1800139,725,87.77,98,91.4
20-Dec-06,2175,2175,2150,2153.3,2155.104478,134,16,288784,134,100,25,-21.7
19-Dec-06,2165,2175,2150,2152.8,2159.308756,217,18,468570,212,97.7,25,-12.2
18-Dec-06,2175,2199.95,2151,2176.15,2170.901468,477,32,1035520,359,75.26,48.95,1.15
15-Dec-06,2195,2195,2110,2173.9,2139.122151,2194,69,4693234,535,24.38,85,-21.1
14-Dec-06,2085.25,2200,2085.25,2150.75,2145.633803,71,21,152340,45,63.38,114.75,65.5
13-Dec-06,2100,2150,2050,2146,2101.435065,462,35,970863,438,94.81,100,46
12-Dec-06,2201,2212.5,2104.05,2113.2,2172.077025,753,64,1635574,474,62.95,108.45,-87.8
11-Dec-06,2219.9,2250,2100,2200,2196.376093,686,54,1506714,566,82.51,150,-19.9
8-Dec-06,2151,2230,2151,2209.7,2202.447154,123,22,270901,122,99.19,79,58.7
7-Dec-06,2180,2205,2180,2204.6,2201.835821,335,24,737615,335,100,25,24.6
6-Dec-06,2175,2200.5,2175,2200.5,2197.490196,204,12,448288,199,97.55,25.5,25.5
5-Dec-06,2190,2204,2170,2197.75,2194.790191,367,31,805488,272,74.11,34,7.75
4-Dec-06,2120,2210,2120,2185.05,2184.294737,95,26,207508,67,70.53,90,65.05
1-Dec-06,2171.5,2210,2171.5,2190.45,2194.398964,193,25,423519,141,73.06,38.5,18.95
30-Nov-06,2205,2205,2171.4,2189.3,2192.470238,168,25,368335,130,77.38,33.6,-15.7
29-Nov-06,2260,2260,2175,2179.6,2190.761815,529,52,1158913,453,85.63,85,-80.4
28-Nov-06,2210,2241,2190,2195.3,2201.818182,363,50,799260,255,70.25,51,-14.7
27-Nov-06,2240,2255,2175,2206.4,2233.318786,527,57,1176959,395,74.95,80,-33.6
24-Nov-06,2250,2260,2226,2242,2241.748792,207,35,464042,151,72.95,34,-8
23-Nov-06,2260,2260,2230,2241.3,2247.959524,420,47,944143,242,57.62,30,-18.7
22-Nov-06,2297.95,2297.95,2260,2260.8,2272.793814,582,32,1322766,367,63.06,37.95,-37.15
21-Nov-06,2250,2280,2243,2253.85,2265.165312,738,34,1671692,577,78.18,37,3.85
20-Nov-06,2260,2270,2203,2232.8,2250.286713,1430,99,3217910,801,56.01,67,-27.2
17-Nov-06,2260,2275,2228,2254.7,2254.590844,699,41,1575959,452,64.66,47,-5.3
16-Nov-06,2286,2300,2225,2235.45,2271.208989,445,58,1010688,297,66.74,75,-50.55
15-Nov-06,2248.35,2318.95,2248.35,2273.05,2277.907104,549,61,1250571,245,44.63,70.6,24.7
14-Nov-06,2290,2309.9,2280,2300.85,2290.976147,545,49,1248582,243,44.59,29.9,10.85
13-Nov-06,2320,2320,2260.25,2279.2,2293.741652,1138,66,2610278,838,73.64,59.75,-40.8
10-Nov-06,2340,2340,2300,2308.85,2310.56044,182,40,420522,129,70.88,40,-31.15
9-Nov-06,2305,2318,2300,2308.7,2303.199862,1451,58,3341943,1246,85.87,18,3.7
8-Nov-06,2300.05,2330,2300,2315.1,2304.695738,1009,86,2325438,816,80.87,30,15.05
7-Nov-06,2305.05,2345,2300,2325.25,2307.160109,737,101,1700377,556,75.44,45,20.2
6-Nov-06,2340,2340,2300,2301.3,2308.21988,332,53,766329,276,83.13,40,-38.7
3-Nov-06,2260,2349,2187.95,2288.6,2279.776217,1993,207,4543594,1467,73.61,161.05,28.6
2-Nov-06,2320,2320,2220,2254,2278.467348,1761,159,4012381,978,55.54,100,-66
1-Nov-06,2397,2397,2210.25,2285.45,2340.741988,1217,194,2848683,514,42.24,186.75,-111.55
31-Oct-06,2336,2370,2260,2297.15,2327.882746,4341,383,10105339,2193,50.52,110,-38.85
30-Oct-06,2227,2328.7,2221.1,2327.5,2285.151707,5682,582,12984232,3685,64.85,107.6,100.5
27-Oct-06,2145,2217.85,2130,2217.85,2181.452365,1459,122,3182739,1187,81.36,87.85,72.85
26-Oct-06,2130,2130,2038,2112.25,2109.698795,913,73,1926155,729,79.85,92,-17.75
23-Oct-06,2019.5,2150,2019.5,2070.4,2083.348943,662,68,1379177,349,52.72,130.5,50.9
21-Oct-06,2134,2138,2105,2121.55,2122.678689,305,62,647417,267,87.54,33,-12.45
20-Oct-06,2099,2120,2081,2085.35,2096.465051,1073,92,2249507,667,62.16,39,-13.65
19-Oct-06,2030,2125,2030,2081.85,2087.5472,1875,118,3914151,1103,58.83,95,51.85
18-Oct-06,2109.95,2120,2080,2089.45,2098.594822,1661,184,3485766,1018,61.29,40,-20.5
17-Oct-06,2227,2227,2050,2069.55,2156.947563,11652,1128,25132753,3404,29.21,177,-157.45
16-Oct-06,2143.3,2143.3,2037.8,2143.3,2106.975948,9022,583,19009137,4284,47.48,105.5,0
13-Oct-06,1800,1948.5,1800,1948.5,1859.492758,6352,114,11811498,6346,99.91,148.5,148.5
12-Oct-06,1790,1829.65,1770,1771.4,1783.48643,1437,87,2562870,962,66.95,59.65,-18.6
11-Oct-06,1769,1788,1765,1776.85,1770.902867,2965,49,5250727,2794,94.23,23,7.85
10-Oct-06,1799.95,1799.95,1700,1729.25,1761.79603,37030,60,65239307,20419,55.14,99.95,-70.7
9-Oct-06,1829,1829,1724,1770.75,1773.544607,3755,74,6659660,3623,96.48,105,-58.25
6-Oct-06,1720,1775,1720,1771.5,1756.575949,316,36,555078,254,80.38,55,51.5
5-Oct-06,1774,1774,1715.15,1725.35,1732.553648,233,24,403685,120,51.5,58.85,-48.65
4-Oct-06,1693.1,1744,1693.1,1729.75,1720.648045,1074,60,1847976,1024,95.34,50.9,36.65
3-Oct-06,1625,1709,1625,1692.8,1688.490654,856,37,1445348,814,95.09,84,67.8
29-Sep-06,1664,1690,1664,1682.4,1682.5623,313,22,526642,304,97.12,26,18.4
28-Sep-06,1692,1699.95,1682,1691,1694.423077,208,25,352440,183,87.98,17.95,-1
27-Sep-06,1679,1712,1679,1691.15,1696.292419,277,22,469873,170,61.37,33,12.15
26-Sep-06,1710,1735,1652,1682.45,1697.438811,572,53,970935,337,58.92,83,-27.55
25-Sep-06,1650,1700,1641,1698.95,1670.659028,1440,68,2405749,1325,92.01,59,48.95
22-Sep-06,1650,1670,1650,1650,1650.285714,140,6,231040,138,98.57,20,0
21-Sep-06,1690,1690,1640.05,1651,1656.4689,627,9,1038606,626,99.84,49.95,-39
20-Sep-06,1645,1667.95,1645,1650.05,1651.908497,306,13,505484,305,99.67,22.95,5.05
19-Sep-06,1650,1650,1645,1650,1649.497992,249,12,410725,246,98.8,5,0
18-Sep-06,1620,1660,1620,1647.3,1645.323308,399,38,656484,286,71.68,40,27.3
15-Sep-06,1649.5,1655,1641.05,1650,1650.968553,477,18,787512,345,72.33,13.95,0.5
14-Sep-06,1660,1660,1640,1641.25,1647.341317,167,11,275106,162,97.01,20,-18.75
13-Sep-06,1675,1675,1631,1631.15,1641.197183,142,16,233050,132,92.96,44,-43.85
12-Sep-06,1625,1670,1625,1659.7,1637.884454,476,28,779633,454,95.38,45,34.7
11-Sep-06,1642,1642,1630,1630,1633.522388,402,23,656676,382,95.02,12,-12
8-Sep-06,1621,1630,1610,1617.8,1614.848101,158,25,255146,154,97.47,20,-3.2
7-Sep-06,1650,1650,1632,1632,1639.292135,89,14,145897,89,100,18,-18
6-Sep-06,1644.2,1659,1644,1651,1648.357542,179,16,295056,168,93.85,15,6.8
5-Sep-06,1650,1660,1628.5,1656.1,1651.525773,97,17,160198,84,86.6,31.5,6.1
4-Sep-06,1640,1652,1640,1651.75,1650.386243,189,13,311923,189,100,12,11.75
1-Sep-06,1649,1649,1615,1630,1630.076923,26,3,42382,8,30.77,34,-19
31-Aug-06,1624,1649.95,1605,1611.8,1622.342282,149,14,241729,137,91.95,44.95,-12.2
30-Aug-06,1635,1647.95,1620,1640,1631.298805,251,26,409456,226,90.04,27.95,5
29-Aug-06,1651,1687,1635,1643.35,1653.372549,51,13,84322,48,94.12,52,-7.65
28-Aug-06,1670,1692,1650,1650.85,1676.106648,722,8,1210149,5,0.69,42,-19.15
25-Aug-06,1680,1680,1642,1661.85,1667.894515,237,21,395291,177,74.68,38,-18.15
24-Aug-06,1635.05,1679,1635.05,1678.25,1661.533333,60,9,99692,53,88.33,43.95,43.2
23-Aug-06,1677,1679,1627,1659.15,1650.486842,304,20,501748,285,93.75,52,-17.85
22-Aug-06,1650,1650,1633.6,1633.6,1645.16,75,12,123387,65,86.67,16.4,-16.4
21-Aug-06,1659,1659,1631,1635.05,1647.887097,124,23,204338,121,97.58,28,-23.95
18-Aug-06,1651,1661,1625,1639.75,1642.919321,471,44,773815,399,84.71,36,-11.25
17-Aug-06,1657.9,1724.85,1657.9,1667.3,1676.525097,259,39,434220,151,58.3,66.95,9.4
16-Aug-06,1760,1760,1642.4,1723.35,1735.938462,325,39,564180,202,62.15,117.6,-36.65
14-Aug-06,1734,1765,1711,1723.75,1738.330065,306,43,531929,204,66.67,54,-10.25
11-Aug-06,1699.5,1749,1699.5,1724.3,1737.597633,676,77,1174616,431,63.76,49.5,24.8
10-Aug-06,1620,1684.9,1613,1671,1641.186224,392,53,643345,271,69.13,71.9,51
9-Aug-06,1580,1613,1580,1600.5,1601.627119,118,19,188992,91,77.12,33,20.5
8-Aug-06,1587,1620,1560,1589.85,1581.586957,138,30,218259,115,83.33,60,2.85
7-Aug-06,1576,1576,1550,1554.7,1555.521739,23,7,35777,18,78.26,26,-21.3
4-Aug-06,1526,1550,1505,1547.95,1528.645333,375,31,573242,230,61.33,45,21.95
3-Aug-06,1599,1599,1528.5,1576,1562.292683,41,9,64054,20,48.78,70.5,-23
2-Aug-06,1530.1,1564,1530.1,1564,1547,6,2,9282,3,50,33.9,33.9
1-Aug-06,1522,1549,1522,1549,1535.5,2,2,3071,1,50,27,27
31-Jul-06,1534.25,1538,1534.25,1535,1535.342593,108,11,165817,108,100,3.75,0.75
28-Jul-06,1540,1566.85,1530,1533.7,1548.013655,952,14,1473709,51,5.36,36.85,-6.3
27-Jul-06,1550,1550,1540,1540,1544.590164,61,13,94220,61,100,10,-10
26-Jul-06,1538.25,1550,1515,1547.95,1540.722628,137,25,211079,77,56.2,35,9.7
25-Jul-06,1550,1550,1540,1550,1541.82906,117,13,180394,112,95.73,10,0
24-Jul-06,1550,1550,1504,1549.95,1542.206745,1364,36,2103570,1294,94.87,46,-0.05
21-Jul-06,1500.05,1609,1500.05,1550.65,1539.475177,705,32,1085330,531,75.32,108.95,50.6
20-Jul-06,1575,1575,1535.05,1553.4,1548.729569,673,34,1042295,627,93.16,39.95,-21.6
19-Jul-06,1601,1639,1537.15,1551.1,1597.983456,544,40,869303,410,75.37,101.85,-49.9
18-Jul-06,1564,1598.8,1558.5,1594.55,1571.04,175,22,274932,169,96.57,40.3,30.55
17-Jul-06,1551.15,1579.5,1550.4,1556.15,1557.36345,487,31,758436,472,96.92,29.1,5
14-Jul-06,1452.9,1574,1452.9,1568.65,1560.755208,384,42,599330,306,79.69,121.1,115.75
13-Jul-06,1599,1600,1561,1570.7,1584.507614,394,43,624296,330,83.76,39,-28.3
12-Jul-06,1550,1599,1527,1584.1,1576.71371,496,80,782050,276,55.65,72,34.1
11-Jul-06,1430,1650,1430,1588.85,1558.875458,3276,353,5106876,1755,53.57,220,158.85
10-Jul-06,1400,1409,1390.1,1404.95,1399.940347,1844,29,2581490,1799,97.56,18.9,4.95
7-Jul-06,1435,1454.5,1395,1400.9,1408.920886,316,38,445219,306,96.84,59.5,-34.1
6-Jul-06,1415,1436.6,1410,1420.35,1414.839744,156,10,220715,156,100,26.6,5.35
5-Jul-06,1430.5,1445.9,1405.25,1430,1432.717949,195,16,279380,174,89.23,40.65,-0.5
4-Jul-06,1414,1425,1414,1425,1420.111111,9,2,12781,9,100,11,11
3-Jul-06,1454,1454,1412.25,1424.75,1432.066667,45,8,64443,33,73.33,41.75,-29.25
30-Jun-06,1401,1430,1393.15,1424.3,1418.432373,451,31,639713,223,49.45,36.85,23.3
29-Jun-06,1414,1416,1379,1414.9,1412.526316,95,12,134190,85,89.47,37,0.9
28-Jun-06,1390.25,1400,1390.25,1400,1394.505495,182,11,253800,182,100,9.75,9.75
27-Jun-06,1392.25,1409,1390.05,1400.25,1397.948113,424,17,592730,405,95.52,18.95,8
26-Jun-06,1469.95,1469.95,1412,1416.95,1450.458515,687,37,996465,643,93.6,57.95,-53
25-Jun-06,1440,1469,1410,1447.45,1455.962264,106,19,154332,76,71.7,59,7.45
23-Jun-06,1400,1450,1400,1449.5,1432.568937,1204,63,1724813,1127,93.6,50,49.5
22-Jun-06,1377,1418,1375,1400,1399.672908,16130,71,22576724,14943,92.64,43,23
21-Jun-06,1388,1390,1360,1362.65,1373.621622,148,12,203296,146,98.65,30,-25.35
20-Jun-06,1400,1400,1360,1360.45,1375.412088,182,22,250325,174,95.6,40,-39.55
19-Jun-06,1405,1425,1400,1404.6,1410.774545,275,40,387963,218,79.27,25,-0.4
16-Jun-06,1359,1445,1359,1389.2,1400.82343,589,54,825085,458,77.76,86,30.2
15-Jun-06,1309,1350,1252.25,1340.95,1286.696675,1233,60,1586497,1043,84.59,97.75,31.95
14-Jun-06,1295,1295,1230,1266.5,1252.759434,2756,90,3452605,2684,97.39,65,-28.5
13-Jun-06,1225,1259,1220.1,1238.1,1235.463834,1977,84,2442512,1810,91.55,38.9,13.1
12-Jun-06,1230.2,1301.05,1230.2,1282.55,1277.932121,825,50,1054294,744,90.18,70.85,52.35
9-Jun-06,1153,1280,1124,1258,1217.04902,1224,74,1489668,1124,91.83,156,105
8-Jun-06,1201,1220,1046.85,1156.5,1108.188606,3107,117,3443142,2553,82.17,173.15,-44.5
7-Jun-06,1469,1469,1304,1308.5,1392.468295,4463,90,6214586,4225,94.67,165,-160.5
6-Jun-06,1469,1480,1375,1416.1,1415.297101,552,55,781244,371,67.21,105,-52.9
5-Jun-06,1450,1485,1430,1470.55,1465.476726,623,22,912992,609,97.75,55,20.55
2-Jun-06,1494,1500,1399,1437.65,1433.0369,542,57,776706,362,66.79,101,-56.35
1-Jun-06,1600,1649,1475,1494.65,1530.221764,1213,75,1856159,1154,95.14,174,-105.35
31-May-06,1650,1650,1550,1590,1609.139489,1018,58,1638104,724,71.12,100,-60
30-May-06,1694.95,1695,1665.65,1675.25,1681.774671,608,20,1022519,465,76.48,29.35,-19.7
29-May-06,1700,1710,1668.55,1671,1679.953064,767,22,1288524,641,83.57,41.45,-29
26-May-06,1685,1700,1670.05,1676.95,1688.687815,993,40,1676867,816,82.18,29.95,-8.05
25-May-06,1650,1685,1620,1674.6,1662.443101,1406,46,2337395,1401,99.64,65,24.6
24-May-06,1681,1689,1650,1668,1665.901662,722,27,1202781,714,98.89,39,-13
23-May-06,1612,1700,1611,1661.5,1663.848454,7793,99,12966371,5460,70.06,89,49.5
22-May-06,1835,1849.9,1540,1724.3,1744.040185,3235,88,5641970,2842,87.85,309.9,-110.7
19-May-06,1850.65,1850.65,1800.1,1821.8,1824.674208,1326,65,2419518,1150,86.73,50.55,-28.85
18-May-06,1879,1879,1800.1,1846.1,1847.706967,976,41,1803362,918,94.06,78.9,-32.9
17-May-06,1910,1910,1871.65,1900.3,1896.562791,430,27,815522,415,96.51,38.35,-9.7
16-May-06,1888,1888,1825,1843.85,1852.856309,2227,72,4126311,2070,92.95,63,-44.15
15-May-06,1900,1924.4,1887,1887.2,1899.981707,1640,65,3115970,1413,86.16,37.4,-12.8
12-May-06,1900,1920,1900,1900.1,1905.008715,459,32,874399,354,77.12,20,0.1
11-May-06,1910,1919.9,1900,1915,1908.636591,399,19,761546,397,99.5,19.9,5
10-May-06,1970,1970,1900,1910.3,1907.837838,259,33,494130,221,85.33,70,-59.7
9-May-06,1900,1921,1900,1908.35,1906.9856,625,46,1191866,557,89.12,21,8.35
8-May-06,1920,1920.9,1893.25,1899.8,1901.936603,836,44,1590019,755,90.31,27.65,-20.2
5-May-06,1910.5,1916.95,1893,1902.45,1902.512528,878,64,1670406,711,80.98,23.95,-8.05
4-May-06,1862.25,1910,1862.25,1898.45,1887.944581,812,65,1533011,777,95.69,47.75,36.2
3-May-06,1850,1880,1850,1877.1,1862.341204,2160,62,4022657,2143,99.21,30,27.1
2-May-06,1850,1860,1842.5,1850,1850.792376,1469,55,2718814,1381,94.01,17.5,0
29-Apr-06,1825,1850,1823.6,1849,1832.302158,139,21,254690,110,79.14,26.4,24
28-Apr-06,1800,1848.95,1790,1843.75,1822.27478,1816,95,3309251,1642,90.42,58.95,43.75
27-Apr-06,1820,1840,1805.25,1833.8,1830.084454,4014,112,7345959,3677,91.6,34.75,13.8
26-Apr-06,1880,1880,1800,1811.05,1808.652713,1290,89,2333162,1122,86.98,80,-68.95
25-Apr-06,1849.95,1849.95,1800,1800.3,1815.027434,1859,108,3374136,1044,56.16,49.95,-49.65
24-Apr-06,1850,1888,1800,1804,1820.674917,4242,376,7723303,2782,65.58,88,-46
21-Apr-06,1740,1755,1735,1749.25,1742.653204,1857,89,3236107,1734,93.38,20,9.25
20-Apr-06,1769.9,1769.9,1726.5,1738.6,1749.20529,1739,69,3041868,1327,76.31,43.4,-31.3
19-Apr-06,1778,1782,1744.6,1750.15,1750.970401,2669,72,4673340,2434,91.2,37.4,-27.85
18-Apr-06,1728.95,1753,1716,1735.35,1739.271586,4540,167,7896293,3957,87.16,37,6.4
17-Apr-06,1610,1730,1610,1717.65,1677.484764,6465,219,10844939,5197,80.39,120,107.65
13-Apr-06,1850,1850,1679.5,1683.5,1693.415073,10456,479,17706348,8943,85.53,170.5,-166.5
12-Apr-06,1825,1940,1820,1862.85,1889.675845,3995,376,7549255,2105,52.69,120,37.85
10-Apr-06,1832,1832,1775.25,1809.5,1788.991975,2866,119,5127251,2795,97.52,56.75,-22.5
7-Apr-06,1825,1879,1770,1789,1822.197168,3743,186,6820484,2599,69.44,109,-36
5-Apr-06,1773,1810,1773,1792.3,1796.050936,1335,66,2397728,1281,95.96,37,19.3
4-Apr-06,1810,1861,1760,1773.05,1788.388857,1741,84,3113585,1644,94.43,101,-36.95
3-Apr-06,1766,1820,1751,1785.8,1785.983305,3534,144,6311665,2510,71.02,69,19.8
31-Mar-06,1745,1765,1721.5,1729.95,1740.250492,3557,59,6190071,3532,99.3,43.5,-15.05
30-Mar-06,1744.95,1780,1735,1756.3,1754.139847,1044,60,1831322,1000,95.79,45,11.35
29-Mar-06,1798,1798,1699,1745.75,1734.346734,597,46,1035405,548,91.79,99,-52.25
28-Mar-06,1680,1732.15,1680,1718.85,1714.79802,1515,72,2597919,931,61.45,52.15,38.85
27-Mar-06,1710,1735.95,1700,1707.2,1714.435374,441,42,756066,407,92.29,35.95,-2.8
24-Mar-06,1775.9,1780,1701,1714.7,1747.467284,1727,115,3017876,1113,64.45,79,-61.2
23-Mar-06,1720,1750,1720,1750,1733.344328,2759,55,4782297,1947,70.57,30,30
22-Mar-06,1710,1728,1708,1712,1712.222656,768,26,1314987,668,86.98,20,2
21-Mar-06,1740,1744.95,1701.1,1706.15,1722.299213,381,47,656196,295,77.43,43.85,-33.85
20-Mar-06,1760,1760,1710,1710,1724.821192,151,20,260448,145,96.03,50,-50
17-Mar-06,1750,1750,1711.25,1717.45,1724.491852,675,34,1164032,595,88.15,38.75,-32.55
16-Mar-06,1761,1775,1731,1731.55,1759.570037,821,62,1444607,661,80.51,44,-29.45
14-Mar-06,1750,1775,1750,1760,1766.753739,1003,45,1772054,951,94.82,25,10
13-Mar-06,1785,1785,1750.5,1761.2,1761.903696,2056,75,3622474,1965,95.57,34.5,-23.8
10-Mar-06,1784,1785,1747,1751.8,1767.196868,447,54,789937,375,83.89,38,-32.2
9-Mar-06,1712,1784.95,1712,1749.2,1741.049153,1180,80,2054438,1038,87.97,72.95,37.2
8-Mar-06,1800,1819.9,1751.05,1759.45,1772.15493,2627,132,4655451,2231,84.93,68.85,-40.55
7-Mar-06,1810,1810,1756,1771.4,1785.760971,2347,213,4191181,1388,59.14,54,-38.6
6-Mar-06,1889.65,1895,1771,1829.45,1868.272705,4151,290,7755200,2829,68.15,124,-60.2
3-Mar-06,1799,1850,1793,1845.25,1828.4199,7166,346,13102457,4935,68.87,57,46.25
2-Mar-06,1759.65,1780,1725,1772.85,1768.452393,6165,261,10902509,4767,77.32,55,13.2
1-Mar-06,1674,1751,1674,1724.3,1722.661993,9272,421,15972522,6499,70.09,77,50.3
28-Feb-06,1640,1675,1631.85,1661.2,1649.194722,4699,211,7749566,3864,82.23,43.15,21.2
27-Feb-06,1620,1640,1620,1623.8,1630.089548,3875,196,6316597,2956,76.28,20,3.8
24-Feb-06,1600,1625,1565,1611.85,1607.225269,7258,324,11665241,4303,59.29,60,11.85
23-Feb-06,1545,1570,1532,1558.75,1551.091525,25108,121,38944806,24629,98.09,38,13.75
22-Feb-06,1529,1541.5,1515,1519.8,1525.801688,711,44,1084845,644,90.58,26.5,-9.2
21-Feb-06,1540,1543,1517.05,1522.15,1530.920372,967,62,1480400,771,79.73,25.95,-17.85
20-Feb-06,1525,1539,1515,1517.6,1528.102978,806,56,1231651,736,91.32,24,-7.4
17-Feb-06,1550,1550,1516.05,1526.1,1535.913534,1330,65,2042765,1205,90.6,33.95,-23.9
16-Feb-06,1545,1552,1535.05,1544.7,1548.864338,3435,78,5320349,3391,98.72,16.95,-0.3
15-Feb-06,1570,1570,1538.05,1548.1,1548.79988,8315,169,12878271,7684,92.41,31.95,-21.9
14-Feb-06,1543.95,1550,1520,1547.15,1544.759418,6875,165,10620221,6080,88.44,30,3.2
13-Feb-06,1598.3,1598.3,1509,1539.15,1560.93241,15742,523,24572198,12055,76.58,89.3,-59.15
10-Feb-06,1540,1630,1508.1,1549.55,1553.647002,17680,365,27468479,13901,78.63,121.9,9.55
8-Feb-06,1550,1560,1525.5,1543.45,1549.055814,1505,75,2331329,1275,84.72,34.5,-6.55
7-Feb-06,1550,1550,1530,1549.8,1547.600939,426,28,659278,386,90.61,20,-0.2
6-Feb-06,1525,1550,1525,1550,1547.660732,1011,32,1564685,986,97.53,25,25
3-Feb-06,1510,1529,1500.05,1525,1524.119617,209,16,318541,207,99.04,28.95,15
2-Feb-06,1542,1550,1500,1508.45,1517.743952,496,42,752801,479,96.57,50,-33.55
1-Feb-06,1528,1535,1510,1521,1516.239193,347,24,526135,315,90.78,25,-7
31-Jan-06,1525.5,1544,1525.5,1533.85,1530.68,125,21,191335,106,84.8,18.5,8.35
30-Jan-06,1550,1550,1525,1525,1525.625,40,4,61025,40,100,25,-25
27-Jan-06,1530,1550,1526.05,1534.35,1540.023614,974,37,1499983,569,58.42,23.95,4.35
25-Jan-06,1550.05,1550.05,1537,1542.3,1545.883994,681,16,1052747,631,92.66,13.05,-7.75
24-Jan-06,1556,1560,1545,1549.85,1550.615228,1471,24,2280955,1461,99.32,15,-6.15
23-Jan-06,1550,1550,1538,1549.35,1549.709091,220,8,340936,216,98.18,12,-0.65
20-Jan-06,1550,1550,1530,1546.95,1548.389553,1589,39,2460391,1229,77.34,20,-3.05
19-Jan-06,1547,1550,1545,1550,1549.930097,515,13,798214,505,98.06,5,3
18-Jan-06,1550,1550,1506,1545.25,1536.810651,169,13,259721,148,87.57,44,-4.75
17-Jan-06,1542.5,1542.5,1503.25,1508.25,1512.891986,287,23,434200,282,98.26,39.25,-34.25
16-Jan-06,1545,1550,1510,1514.6,1520.442857,140,18,212862,133,95,40,-30.4
13-Jan-06,1550,1550,1520.05,1526.25,1549.361972,5843,27,9052922,5822,99.64,29.95,-23.75
12-Jan-06,1550,1550,1523,1548.05,1546.015915,377,15,582848,376,99.73,27,-1.95
10-Jan-06,1545,1550,1510,1538,1537.171674,233,22,358161,233,100,40,-7
9-Jan-06,1550,1550,1540,1548.25,1547.842391,184,10,284803,164,89.13,10,-1.75
6-Jan-06,1548,1550,1545,1549,1549.462264,212,8,328486,210,99.06,5,1
5-Jan-06,1550,1550,1530,1549.25,1547.110756,939,32,1452737,875,93.18,20,-0.75
4-Jan-06,1556.1,1560,1540.1,1546.25,1552.37797,463,32,718751,397,85.75,19.9,-9.85
3-Jan-06,1565,1568,1545.1,1552.55,1559.777603,634,47,988899,487,76.81,22.9,-12.45
2-Jan-06,1550,1572,1538,1560,1557.74,350,26,545209,350,100,34,10
30-Dec-05,1527,1559,1527,1549.35,1546.481752,411,11,635604,211,51.34,32,22.35
29-Dec-05,1502.2,1550,1502.2,1543,1535.171429,280,19,429848,279,99.64,47.8,40.8
28-Dec-05,1502,1540,1491.1,1515.25,1520.371324,272,35,413541,196,72.06,48.9,13.25
27-Dec-05,1501,1519,1500,1509.25,1509.896774,310,18,468068,190,61.29,19,8.25
26-Dec-05,1520,1545,1500,1516.4,1516.64486,107,19,162281,105,98.13,45,-3.6
23-Dec-05,1544,1570,1518,1527.8,1535.886364,220,29,337895,214,97.27,52,-16.2
22-Dec-05,1540,1559,1510,1517.3,1522.39441,322,27,490211,312,96.89,49,-22.7
21-Dec-05,1522,1540,1520,1530.7,1522.606227,546,13,831343,546,100,20,8.7
20-Dec-05,1525,1548,1510,1516.25,1522.643564,303,29,461361,232,76.57,38,-8.75
19-Dec-05,1542,1570,1515,1532.7,1544.460674,712,31,1099656,343,48.17,55,-9.3
16-Dec-05,1505,1554.9,1504,1536.25,1532.798561,139,15,213059,78,56.12,50.9,31.25
15-Dec-05,1560,1569,1530,1530,1551.092827,237,22,367609,237,100,39,-30
14-Dec-05,1580,1580,1552,1559.65,1564.578512,121,23,189314,115,95.04,28,-20.35
13-Dec-05,1615,1615,1576,1579.6,1590.957143,490,56,779569,362,73.88,39,-35.4
12-Dec-05,1506.05,1614.95,1485,1595.05,1486.83365,254427,182,378290625,253353,99.58,129.95,89
9-Dec-05,1554.9,1555,1484,1496.8,1509.440378,847,72,1278496,737,87.01,71,-58.1
8-Dec-05,1537,1559.9,1512.8,1521.4,1530.988304,171,26,261799,156,91.23,47.1,-15.6
7-Dec-05,1550,1570,1518,1541.25,1549.472175,1186,75,1837674,762,64.25,52,-8.75
6-Dec-05,1599,1599,1540,1549,1563.004425,226,36,353239,143,63.27,59,-50
5-Dec-05,1598,1600,1560,1574.75,1584.605882,510,44,808149,427,83.73,40,-23.25
2-Dec-05,1639.95,1639.95,1561,1580,1587.050459,218,22,345977,211,96.79,78.95,-59.95
1-Dec-05,1582.45,1584.95,1535,1558.25,1563.02149,698,94,1090989,447,64.04,49.95,-24.2
30-Nov-05,1635,1635,1529,1556.75,1583.356713,998,106,1580190,957,95.89,106,-78.25
29-Nov-05,1639.95,1639.95,1620,1625.4,1627.512874,1903,116,3097157,872,45.82,19.95,-14.55
